MA_SO_SV,HOC_KY,CPA,GPA,TC_DANGKY,TC_HOANTHANH,semester_order,NAM_TUYENSINH,PTXT,TOHOP_XT,DIEM_TRUNGTUYEN,DIEM_CHUAN,COMPLETION_RATE,set_type,Prev_GPA,Prev_CPA,Prev_TC_HOANTHANH,Prev_TC_DANGKY,is_freshman,diem_vuot_chuan,nam_tuoi,semester_number,prev_gpa_cpa_diff,prev_completion_rate,load_factor,failed_last_sem,gpa_trend_slope,gpa_volatility,total_credits_failed,accumulated_fail_ratio,credit_velocity,aggressive_recovery,expected_real_credits
643fe6d9eb42,HK1 2024-2025,0.0,0.0,25,0,20241,2023,100,A01,24.78,24.57,,TEST,2.2,1.79,19.0,22.0,0,0.21000000000000085,3,3,0.41000000000000014,0.8636363635971074,2.49999999975,1,-0.19999960000079972,0.14142135623730917,3.0,0.0909090909063361,10.0,1,22.727272727341596
6448045b5bc6,HK1 2024-2025,0.0,0.0,10,0,20241,2021,1,A01,25.0,25.0,,TEST,2.81,3.36,20.0,20.0,0,0.0,5,7,-0.5499999999999998,0.99999999995,0.499999999975,0,0.09499995250002372,0.07937253933193776,3.0,0.02439024390224073,17.142857142857142,0,9.756097560977592
6448d2a5ce98,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,25.26,25.0,,TEST,-1.0,-1.0,0.0,0.0,1,0.26000000000000156,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
644a727137d4,HK1 2024-2025,0.0,0.0,24,0,20241,2022,100,A00,18.93,15.82,,TEST,1.63,1.33,15.0,20.0,0,3.1099999999999994,4,5,0.2999999999999998,0.7499999999625,2.352941176239908,1,0.014999992500003652,0.0616441400296897,26.0,0.3376623376579524,10.2,1,15.896103896209143
644f4362e2a4,HK1 2024-2025,0.0,0.0,12,0,20241,2021,1,A00,25.72,25.03,,TEST,3.14,3.59,16.0,16.0,0,0.6899999999999977,5,7,-0.44999999999999973,0.9999999999375,0.59999999997,0,0.13499993250003375,0.12685293322058697,2.0,0.016666666666527778,16.857142857142858,0,11.800000000001667
64514d06b2d9,HK1 2024-2025,0.0,0.0,19,0,20241,2022,409,X01,24.04,22.08,,TEST,2.46,2.12,20.0,20.0,0,1.9600000000000009,4,5,0.33999999999999986,0.99999999995,1.6379310343415576,0,-0.044999977500011175,0.3781864619470136,20.0,0.2564102564069691,11.6,0,14.128205128267588
6453608ad161,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,D07,21.71,21.07,,TEST,1.91,1.25,11.0,16.0,0,0.6400000000000006,3,3,0.6599999999999999,0.6874999999570313,2.0357142854961734,1,-0.05999988000024005,0.04242640687119289,5.0,0.15151515151056016,9.333333333333334,1,16.121212121299358
645430392676,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,21.64,16.92,,TEST,-1.0,-1.0,0.0,0.0,1,4.719999999999999,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
6454556bd51a,HK1 2024-2025,0.0,0.0,24,0,20241,2020,1,V00,21.67,21.38,,TEST,2.14,1.91,6.0,8.0,0,0.2900000000000027,6,9,0.2300000000000002,0.74999999990625,1.9354838708116544,1,0.03999998000001003,0.07228416147400488,19.0,0.1496062992114204,12.0,1,20.40944881892591
6457f2a9640a,HK1 2024-2025,0.0,0.0,23,0,20241,2023,100,A00,22.45,20.18,,TEST,3.17,3.07,22.0,22.0,0,2.2699999999999996,3,3,0.10000000000000009,0.9999999999545455,1.971428571259592,0,-0.19999960000080017,0.14142135623730964,0.0,0.0,11.666666666666666,0,23.0
645f4cb913c4,HK1 2024-2025,0.0,0.0,24,0,20241,2022,100,D01,25.65,25.05,,TEST,2.5,2.47,21.0,21.0,0,0.5999999999999979,4,5,0.029999999999999805,0.999999999952381,1.5384615383629192,0,-0.0749999625000187,0.08958236433584474,0.0,0.0,15.6,0,24.0
64600e935e79,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,25.39,20.15,,TEST,2.6,2.06,17.0,19.0,0,5.240000000000002,4,5,0.54,0.8947368420581717,1.2820512819690992,1,0.0449999775000114,0.06898067362191627,2.0,0.024999999999687498,15.6,1,19.50000000000625
646018313d6d,HK1 2024-2025,0.0,0.0,20,0,20241,2024,100,A00,21.63,21.07,,TEST,-1.0,-1.0,0.0,0.0,1,0.5599999999999987,2,1,0.0,0.0,20000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,20.0
64648d417278,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,V00,26.31,22.96,,TEST,2.97,2.72,21.0,21.0,0,3.349999999999998,4,5,0.25,0.999999999952381,1.4666666665688888,0,-0.07999996000001984,0.10677078252031302,0.0,0.0,15.0,0,22.0
646caeb91bc2,HK1 2024-2025,0.0,0.0,18,0,20241,2022,100,V01,22.46,16.04,,TEST,1.99,1.46,17.0,20.0,0,6.420000000000002,4,5,0.53,0.8499999999575,1.9999999997777778,1,-0.08499995750002132,0.16111590031195963,25.0,0.35714285713775507,9.0,0,11.571428571520409
64700e1cf23e,HK1 2024-2025,0.0,0.0,28,0,20241,2022,100,A00,20.13,15.98,,TEST,1.73,0.46,8.0,23.0,0,4.149999999999999,4,5,1.27,0.3478260869413989,2.8571428568513118,1,-0.10499994750002623,0.21863211109075453,26.0,0.34666666666204443,9.8,1,18.29333333346276
64733638d033,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A00,24.46,20.17,,TEST,2.13,1.52,20.0,25.0,0,4.289999999999999,4,5,0.6099999999999999,0.799999999968,1.4285714284786641,1,0.04999997500001254,0.22559181427229727,11.0,0.12499999999857954,15.4,0,19.25000000003125
6477b8523214,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A00,22.21,21.55,,TEST,2.45,2.1,16.0,16.0,0,0.6600000000000001,3,3,0.3500000000000001,0.9999999999375,1.7272727271157025,0,-0.3999992000015999,0.2828427124746191,0.0,0.0,11.0,0,19.0
647b5d18ba16,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,A00,23.5,22.43,,TEST,2.76,2.85,18.0,18.0,0,1.0700000000000003,3,3,-0.0900000000000003,0.9999999999444444,1.8857142855526532,0,0.1499997000005999,0.10606601717798222,0.0,0.0,11.666666666666666,0,22.0
64810d899754,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V00,22.81,22.22,,TEST,-1.0,-1.0,0.0,0.0,1,0.5899999999999999,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
6487cb8b50e8,HK1 2024-2025,0.0,0.0,17,0,20241,2021,1,A00,23.82,23.08,,TEST,2.5,2.87,16.0,16.0,0,0.740000000000002,5,7,-0.3700000000000001,0.9999999999375,0.8018867924150054,0,0.029999985000007525,0.03499999999999975,0.0,0.0,17.142857142857142,0,17.0
648837a8f79e,HK1 2024-2025,0.0,0.0,44,0,20241,2020,1,A00,25.08,20.06,,TEST,2.03,2.04,50.0,54.0,0,5.02,6,10,-0.010000000000000231,0.9259259259087792,1.6176470587640572,1,0.03999998000000992,0.03999999999999808,81.0,0.276450511944449,21.2,0,31.83617747444425
648b205a4567,HK1 2024-2025,0.0,0.0,20,0,20241,2018,1,A00,20.06,17.77,,TEST,1.92,1.86,21.0,21.0,0,2.289999999999999,8,9,0.05999999999999983,0.999999999952381,0.877192982417667,0,-0.04999997500001254,0.04645786621588813,67.0,0.26377952755801665,20.77777777777778,0,14.724409448839669
648b578a0e32,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,D01,26.56,25.02,,TEST,-1.0,-1.0,0.0,0.0,1,1.5399999999999991,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
648e198fc8f3,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,A00,22.56,22.12,,TEST,1.83,0.18,2.0,22.0,0,0.4399999999999977,4,5,1.6500000000000001,0.09090909090495868,3.5185185178669407,1,0.07499996250001881,0.16049402896473547,53.0,0.6624999999917187,5.4,0,6.412500000157344
648f9d8d0409,HK1 2024-2025,0.0,0.0,28,0,20241,2022,100,A01,23.5,19.66,,TEST,1.96,0.0,0.0,21.0,0,3.84,4,5,1.96,0.0,2.641509433713065,1,0.07999996000001995,0.30554595944527446,35.0,0.3977272727227531,10.6,1,16.863636363762915
6497d16e7343,HK1 2024-2025,0.0,0.0,16,0,20241,2020,1,A01,19.4,15.88,,TEST,3.06,0.4,5.0,26.0,0,3.519999999999998,6,9,2.66,0.19230769230029585,4.705882351557094,1,-0.20499989750005132,0.36944778611688445,45.0,0.4499999999955,6.111111111111111,0,8.800000000072
649f87a1bde7,HK1 2024-2025,0.0,0.0,12,0,20241,2020,1,A00,23.83,23.18,,TEST,1.81,0.71,8.0,18.0,0,0.6499999999999986,6,9,1.1,0.44444444441975306,1.0526315788550322,1,-0.054999972500013684,0.052281290471193495,78.0,0.49056603773276375,9.0,0,6.1132075472068355
64a56890577c,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,V01,23.0,21.34,,TEST,-1.0,-1.0,0.0,0.0,1,1.6600000000000001,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
64b107cbbcd0,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A00,25.21,24.72,,TEST,2.29,1.85,13.0,19.0,0,0.490000000000002,4,5,0.43999999999999995,0.6842105262797784,2.115384615181213,1,0.13499993250003375,0.11328430311977608,22.0,0.29729729729327975,10.4,1,15.459459459547848
64b1679ff90e,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,24.39,24.31,,TEST,-1.0,-1.0,0.0,0.0,1,0.08000000000000185,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
64b5f9b40287,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A01,24.03,21.75,,TEST,1.84,1.09,13.0,22.0,0,2.280000000000001,4,5,0.75,0.5909090908822314,2.820512820151216,1,-0.06499996750001619,0.07767453465154028,26.0,0.3999999999938461,7.8,0,13.200000000135384
64c044bca9b5,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,24.78,24.71,,TEST,-1.0,-1.0,0.0,0.0,1,0.07000000000000028,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
64c43979becf,HK1 2024-2025,0.0,0.0,18,0,20241,2024,200,A00,27.31,25.11,,TEST,-1.0,-1.0,0.0,0.0,1,2.1999999999999993,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
64c727e62ea8,HK1 2024-2025,0.0,0.0,18,0,20241,2024,100,D01,23.19,22.5,,TEST,-1.0,-1.0,0.0,0.0,1,0.6900000000000013,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
64cbea0d574a,HK1 2024-2025,0.0,0.0,2,0,20241,2020,1,A00,19.09,15.99,,TEST,2.07,0.74,3.0,14.0,0,3.0999999999999996,6,9,1.3299999999999998,0.21428571427040816,0.13157894735976455,1,-0.06499996750001641,0.10230672835481931,38.0,0.24516129032099898,13.0,0,1.509677419358002
64cc62ecee5f,HK1 2024-2025,0.0,0.0,24,0,20241,2022,402,K02,14.5,14.09,,TEST,2.24,2.02,21.0,21.0,0,0.41000000000000014,4,5,0.2200000000000002,0.999999999952381,1.5789473683171746,0,0.014999992500003874,0.021602468994692835,12.0,0.13636363636208676,15.2,0,20.727272727309916
64ce80047ec7,HK1 2024-2025,0.0,0.0,15,0,20241,2024,100,D01,24.46,23.91,,TEST,-1.0,-1.0,0.0,0.0,1,0.5500000000000007,2,1,0.0,0.0,15000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,15.0
64d192301fbf,HK1 2024-2025,0.0,0.0,17,0,20241,2021,1,V02,24.2,22.86,,TEST,2.44,2.6,18.0,18.0,0,1.3399999999999999,5,7,-0.16000000000000014,0.9999999999444444,1.049382715984606,0,0.0,0.07371114795831986,9.0,0.08737864077585068,13.428571428571429,0,15.514563106810538
64d250054956,HK1 2024-2025,0.0,0.0,18,0,20241,2024,200,D07,25.46,24.91,,TEST,-1.0,-1.0,0.0,0.0,1,0.5500000000000007,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
64d27b29b113,HK1 2024-2025,0.0,0.0,6,0,20241,2020,1,A00,20.58,16.07,,TEST,2.28,0.22,4.0,27.0,0,4.509999999999998,6,7,2.0599999999999996,0.14814814814266117,0.5454545454049586,1,-0.06499996750001641,0.09626352718795755,53.0,0.4274193548352627,10.142857142857142,0,3.4354838709884237
64d2bb142ba4,HK1 2024-2025,0.0,0.0,18,0,20241,2021,1,D07,22.09,21.64,,TEST,2.26,2.28,18.0,19.0,0,0.4499999999999993,5,7,-0.020000000000000018,0.9473684210027701,0.9782608695120512,1,0.034999982500008665,0.030956959368343778,14.0,0.11382113821045674,15.571428571428571,0,15.951219512211779
64d86c49241c,HK1 2024-2025,0.0,0.0,22,0,20241,2023,100,V00,23.3,20.35,,TEST,2.28,2.17,23.0,23.0,0,2.9499999999999993,3,3,0.10999999999999988,0.9999999999565218,1.8333333331805555,0,-0.19999960000080017,0.14142135623730964,0.0,0.0,12.0,0,22.0
64ef8de167d5,HK1 2024-2025,0.0,0.0,8,0,20241,2020,1,A00,22.65,19.08,,TEST,2.03,1.34,10.0,14.0,0,3.5700000000000003,6,9,0.6899999999999997,0.7142857142346939,0.5970149253285809,1,-0.03499998250000889,0.04795831523312713,38.0,0.2567567567550219,12.222222222222221,0,5.945945945959824
64f495ff46ac,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A01,24.54,22.81,,TEST,2.02,1.36,15.0,20.0,0,1.7300000000000004,3,3,0.6599999999999999,0.7499999999625,2.2799999997264,1,-0.249999500001,0.1767766952966369,8.0,0.24242424241689625,8.333333333333334,0,14.39393939407897
64f7583f94c1,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,A00,26.39,20.18,,TEST,3.26,3.48,20.0,20.0,0,6.210000000000001,4,5,-0.2200000000000002,0.99999999995,1.3013698629245638,0,0.03999998000000981,0.07410578025138564,0.0,0.0,14.6,0,19.0
65017919a250,HK1 2024-2025,0.0,0.0,25,0,20241,2023,100,A00,18.61,17.15,,TEST,2.21,0.81,11.0,23.0,0,1.4600000000000009,3,3,1.4,0.47826086954442343,4.1666666659722225,1,-0.749998500003,0.5303300858899106,18.0,0.49999999998611117,6.0,1,12.500000000347223
6501bfd751e3,HK1 2024-2025,0.0,0.0,21,0,20241,2021,1,D07,24.22,23.73,,TEST,1.88,0.83,22.0,40.0,0,0.48999999999999844,5,7,1.0499999999999998,0.54999999998625,1.6935483869601977,1,-0.08999995500002257,0.08616843969807031,66.0,0.45833333333015047,11.142857142857142,0,11.37500000006684
65027659a6d7,HK1 2024-2025,0.0,0.0,20,0,20241,2024,100,A00,21.6,21.04,,TEST,-1.0,-1.0,0.0,0.0,1,0.5600000000000023,2,1,0.0,0.0,20000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,20.0
650996999f96,HK1 2024-2025,0.0,0.0,24,0,20241,2020,1,A00,23.43,21.37,,TEST,2.63,1.01,5.0,6.0,0,2.0599999999999987,6,9,1.6199999999999999,0.8333333331944445,1.7910447759857429,1,-0.0849999575000212,0.10230672835481999,29.0,0.195945945944622,13.222222222222221,1,19.297297297329074
650cddea2f3a,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,V00,20.82,20.78,,TEST,2.0,2.01,16.0,19.0,0,0.03999999999999915,4,5,-0.009999999999999787,0.8421052631135734,1.4843749998840332,1,0.12999993500003248,0.12284814474246915,6.0,0.08571428571306122,12.8,0,17.371428571451837
650cfef2bd8d,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V02,22.15,21.23,,TEST,-1.0,-1.0,0.0,0.0,1,0.9199999999999982,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
650d02535b39,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A01,22.68,22.28,,TEST,1.86,1.75,18.0,20.0,0,0.3999999999999986,3,3,0.1100000000000001,0.899999999955,1.9655172411759811,1,0.1199997600004801,0.08485281374238578,4.0,0.12121212120844813,9.666666666666666,0,16.696969697039485
6512a3511c80,HK1 2024-2025,0.0,0.0,25,0,20241,2021,1,A00,23.72,23.47,,TEST,2.07,1.38,14.0,20.0,0,0.25,5,7,0.69,0.699999999965,1.4204545453738378,1,-0.019999990000005016,0.06608075867199673,20.0,0.16393442622816445,14.571428571428571,1,20.901639344295887
651c2eaaf002,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,24.46,24.29,,TEST,-1.0,-1.0,0.0,0.0,1,0.1700000000000017,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
652967c1a0ad,HK1 2024-2025,0.0,0.0,14,0,20241,2023,100,A00,18.09,17.27,,TEST,1.62,0.19,1.0,8.0,0,0.8200000000000003,3,3,1.4300000000000002,0.124999999984375,10.499999992125,1,-0.05999988000023983,0.04242640687119265,17.0,0.8095238094852608,1.3333333333333333,1,2.6666666672063486
652e6bba6a7c,HK1 2024-2025,0.0,0.0,19,0,20241,2024,402,K00,51.62,49.84,,TEST,-1.0,-1.0,0.0,0.0,1,1.779999999999994,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
6530fdb55dc2,HK1 2024-2025,0.0,0.0,18,0,20241,2024,200,D01,25.26,25.23,,TEST,-1.0,-1.0,0.0,0.0,1,0.030000000000001137,2,1,0.0,0.0,18000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,18.0
65362077b4e7,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,25.2,25.04,,TEST,-1.0,-1.0,0.0,0.0,1,0.16000000000000014,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
65389f206a88,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,24.61,22.01,,TEST,-1.0,-1.0,0.0,0.0,1,2.599999999999998,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
653d93df4300,HK1 2024-2025,0.0,0.0,22,0,20241,2024,100,D01,19.05,16.69,,TEST,-1.0,-1.0,0.0,0.0,1,2.3599999999999994,2,1,0.0,0.0,22000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,22.0
653dc7188fc5,HK1 2024-2025,0.0,0.0,23,0,20241,2023,100,A00,25.09,24.46,,TEST,2.52,2.22,19.0,22.0,0,0.629999999999999,3,3,0.2999999999999998,0.8636363635971074,2.29999999977,1,0.06999986000027983,0.04949747468305806,3.0,0.0909090909063361,10.0,1,20.90909090915427
653e73376f52,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,18.7,17.18,,TEST,-1.0,-1.0,0.0,0.0,1,1.5199999999999996,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
654598ed168f,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,23.9,20.09,,TEST,2.45,2.05,17.0,19.0,0,3.8099999999999987,4,5,0.40000000000000036,0.8947368420581717,1.2820512819690992,1,0.029999985000007525,0.04856267428111162,2.0,0.024999999999687498,15.6,1,19.50000000000625
65477414135d,HK1 2024-2025,0.0,0.0,14,0,20241,2024,100,V02,22.54,22.25,,TEST,-1.0,-1.0,0.0,0.0,1,0.28999999999999915,2,1,0.0,0.0,14000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,14.0
6548d911895c,HK1 2024-2025,0.0,0.0,33,0,20241,2021,1,A00,25.46,25.41,,TEST,2.5,1.78,22.0,28.0,0,0.05000000000000071,5,7,0.72,0.7857142856862245,2.1999999998533335,1,0.029999985000007525,0.05852349955359831,48.0,0.3478260869540013,12.857142857142858,1,21.521739130517958
65496ab4e6a2,HK1 2024-2025,0.0,0.0,12,0,20241,2024,100,V00,23.77,21.71,,TEST,-1.0,-1.0,0.0,0.0,1,2.0599999999999987,2,1,0.0,0.0,12000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,12.0
654f143e4c6c,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,A00,25.34,20.31,,TEST,2.18,1.71,14.0,21.0,0,5.030000000000001,4,5,0.4700000000000002,0.6666666666349206,1.4285714284693878,1,0.07999996000002006,0.11015141094572187,10.0,0.1249999999984375,14.0,0,17.50000000003125
65503d2aa6ab,HK1 2024-2025,0.0,0.0,2,0,20241,2019,1,V00,22.58,19.21,,TEST,2.51,0.0,0.0,4.0,0,3.3699999999999974,7,9,2.51,0.0,0.14925373133214523,1,-0.014999992500003874,0.02449489742782953,20.0,0.1388888888879244,13.777777777777779,0,1.7222222222241512
6551e02d3672,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,A01,21.63,19.93,,TEST,2.83,2.97,20.0,20.0,0,1.6999999999999993,4,5,-0.14000000000000012,0.99999999995,1.3013698629245638,0,0.06999996500001755,0.31063107807601403,0.0,0.0,14.6,0,19.0
65552c58c954,HK1 2024-2025,0.0,0.0,23,0,20241,2023,100,V02,23.48,21.67,,TEST,2.15,1.9,15.0,18.0,0,1.8099999999999987,3,3,0.25,0.8333333332870371,2.2258064513975024,1,0.16999966000067993,0.12020815280171303,4.0,0.11428571428244899,10.333333333333334,1,20.371428571503674
655ae3655361,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A00,26.45,23.26,,TEST,3.0,2.83,22.0,22.0,0,3.1899999999999977,4,5,0.16999999999999993,0.9999999999545455,1.4285714284786641,0,-0.20499989750005132,0.272151918359336,0.0,0.0,15.4,0,22.0
65630ca215c6,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,D07,18.98,16.79,,TEST,1.51,0.61,12.0,25.0,0,2.1900000000000013,4,5,0.9,0.4799999999808,5.555555554012345,1,0.7549996225001887,1.0255851988011526,61.0,0.7721518987244032,3.6,0,4.556962025511937
6563771fb628,HK1 2024-2025,0.0,0.0,18,0,20241,2023,100,A00,20.71,19.4,,TEST,1.66,1.11,13.0,16.0,0,1.3100000000000023,3,3,0.5499999999999998,0.8124999999492187,2.3478260866502834,1,-0.31999936000128004,0.22627416997969516,11.0,0.32352941175519034,7.666666666666667,1,12.176470588406573
6563a9990a19,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A00,23.26,22.29,,TEST,-1.0,-1.0,0.0,0.0,1,0.9700000000000024,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
6563ba3e9dfd,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,D01,24.59,24.54,,TEST,-1.0,-1.0,0.0,0.0,1,0.05000000000000071,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
6566998b9779,HK1 2024-2025,0.0,0.0,10,0,20241,2021,1,A01,24.92,24.17,,TEST,2.56,2.44,17.0,19.0,0,0.75,5,7,0.1200000000000001,0.8947368420581717,0.49019607840734336,1,0.03999998000001003,0.043493294502332,10.0,0.07812499999938965,16.857142857142858,0,9.218750000006104
656971cd09fe,HK1 2024-2025,0.0,0.0,21,0,20241,2022,100,A00,23.14,20.34,,TEST,2.42,1.77,18.0,22.0,0,2.8000000000000007,4,5,0.6499999999999999,0.8181818181446281,1.418918918823046,1,0.07999996000002006,0.1933045955653063,9.0,0.1084337349384526,14.8,0,18.722891566292496
656b5ca02b07,HK1 2024-2025,0.0,0.0,19,0,20241,2024,100,A01,19.8,19.55,,TEST,-1.0,-1.0,0.0,0.0,1,0.25,2,1,0.0,0.0,19000000000.0,0,0.0,0.0,0.0,0.0,0.0,0,19.0
656e353e7b8f,HK1 2024-2025,0.0,0.0,23,0,20241,2022,100,A01,25.41,24.92,,TEST,2.65,2.46,18.0,21.0,0,0.48999999999999844,4,6,0.18999999999999995,0.8571428571020409,1.2105263157257617,1,0.044999977500011175,0.05830951894845312,5.0,0.0499999999995,15.833333333333334,1,21.8500000000115
6570f9c1fb28,HK1 2024-2025,0.0,0.0,22,0,20241,2020,1,A00,21.59,20.06,,TEST,2.0,0.71,9.0,14.0,0,1.5300000000000011,6,9,1.29,0.6428571428112245,1.7460317458931722,1,-0.11499994250002873,0.15253414918196712,34.0,0.2394366197166237,12.0,1,16.732394366234278
6571c05405a7,HK1 2024-2025,0.0,0.0,19,0,20241,2022,100,D07,22.41,22.21,,TEST,1.82,1.33,14.0,20.0,0,0.1999999999999993,4,5,0.49,0.699999999965,1.7272727271157025,1,0.07499996250001881,0.07681145747868622,26.0,0.3209876543170248,11.0,0,12.901234567976529
6573175be20f,HK1 2024-2025,0.0,0.0,19,0,20241,2021,1,A00,19.45,18.22,,TEST,2.57,2.56,20.0,20.0,0,1.2300000000000004,5,7,0.009999999999999787,0.99999999995,0.9223300970426053,0,0.019999990000005016,0.1396125591294224,9.0,0.07142857142800453,16.714285714285715,0,17.642857142867914
6574f0601400,HK1 2024-2025,0.0,0.0,20,0,20241,2022,100,D01,25.05,25.0,,TEST,2.3,1.79,13.0,19.0,0,0.05000000000000071,4,5,0.5099999999999998,0.6842105262797784,1.7241379308858502,1,0.03999998000000981,0.0525991127935315,18.0,0.23684210526004154,11.6,1,15.263157894799168
6576087a6e7f,HK1 2024-2025,0.0,0.0,18,0,20241,2020,1,A00,22.65,15.82,,TEST,2.09,0.99,3.0,3.0,0,6.829999999999998,6,9,1.0999999999999999,0.9999999996666666,1.1688311687552706,0,0.0,0.048989794855662835,9.0,0.06818181818130166,13.666666666666666,0,16.77272727273657
657e7c28d19a,HK1 2024-2025,0.0,0.0,24,0,20241,2021,1,A01,24.34,15.86,,TEST,1.94,1.09,12.0,21.0,0,8.48,5,7,0.8499999999999999,0.5714285714013605,1.6438356163257648,1,-0.07999996000002006,0.15705625319186242,32.0,0.2622950819650631,12.857142857142858,1,17.704918032838485
657fee83aa65,HK1 2024-2025,0.0,0.0,19,0,20241,2023,100,A01,22.8,22.45,,TEST,1.93,1.11,10.0,19.0,0,0.3500000000000014,3,3,0.8199999999999998,0.5263157894459833,3.7999999992399998,1,0.30999938000123983,0.21920310216782968,17.0,0.5312499999833985,5.0,0,8.906250000315428
65885302997c,HK1 2024-2025,0.0,0.0,17,0,20241,2022,100,A00,25.53,19.98,,TEST,2.24,1.57,14.0,20.0,0,5.550000000000001,4,5,0.6700000000000002,0.699999999965,1.2878787877812214,1,-0.004999997500001143,0.12893796958227616,9.0,0.1199999999984,13.2,0,14.960000000027199
658be3250a92,HK1 2024-2025,0.0,0.0,17,0,20241,2024,100,A00,18.04,17.09,,TEST,-1.0,-1.0,0.0,0.0,1,0.9499999999999993,2,1,0.0,0.0,16999999999.999998,0,0.0,0.0,0.0,0.0,0.0,0,17.0
6590397ddc16,HK1 2024-2025,0.0,0.0,22,0,20241,2022,100,A00,23.1,22.8,,TEST,2.25,2.1,22.0,24.0,0,0.3000000000000007,4,5,0.1499999999999999,0.9166666666284722,1.6176470587045848,1,-0.034999982500008665,0.20532494571613394,11.0,0.13924050632735138,13.6,0,18.93670886079827
659297ac3323,HK1 2024-2025,0.0,0.0,10,0,20241,2020,1,A00,21.1,16.12,,TEST,2.25,0.0,0.0,13.0,0,4.98,6,9,2.25,0.0,0.9999999999,1,-0.004999997500001143,0.07852812659593274,50.0,0.33783783783555515,10.88888888888889,0,6.621621621644449
65949f002de8,HK1 2024-2025,0.0,0.0,29,0,20241,2020,1,V00,22.23,21.62,,TEST,1.97,1.0,9.0,15.0,0,0.6099999999999994,6,9,0.97,0.59999999996,2.843137254623222,1,0.03999998000001003,0.05560275772537402,59.0,0.4154929577435529,9.222222222222221,1,16.950704225436965
